parc,metric,map,effect,converged,df_model,df_resid,beta,chi2,p,pmeff
Schaefer200Subcortical,original,SV2A,treat*session,True,7,106,-0.13573647537992165,0.1580316359195278,0.6909752449959674,0.9999988372040775
Schaefer200Subcortical,original,HDAC,treat,True,7,106,0.3599477612663623,0.7829891480009444,0.3762285082907074,0.9958800344292686
Schaefer200Subcortical,original,HDAC,session,True,7,106,0.3599477612663623,0.7033262491810823,0.40166827841049657,0.9974621147149682
Schaefer200Subcortical,original,HDAC,treat*session,True,7,106,0.3599477612663623,1.3964580218308356,0.23731751456286274,0.9572497441153418
Schaefer200Subcortical,original,VMAT2,treat,True,7,106,-0.4309503569361997,0.6794674324032757,0.409770172175454,0.9978344111381641
Schaefer200Subcortical,original,VMAT2,session,True,7,106,-0.4309503569361997,0.03129018946429216,0.8595945330179334,0.9999999998800878
Schaefer200Subcortical,original,VMAT2,treat*session,True,7,106,-0.4309503569361997,2.5909563642320212,0.10747542323394138,0.7336756819736683
Schaefer200Subcortical,original,mGluR5,treat,True,7,106,-0.4274376994626533,0.13556638722177303,0.7127290237351526,0.9999995026971017
Schaefer200Subcortical,original,mGluR5,session,True,7,106,-0.4274376994626533,4.111016601555822,0.04260474548942573,0.3974738978982133
Schaefer200Subcortical,original,mGluR5,treat*session,True,7,106,-0.4274376994626533,2.1005013192535475,0.14725085217547368,0.8433145447947012
Schaefer200Subcortical,original,NMDA,treat,True,7,106,-0.26071975536322717,1.972231972338105,0.16021114987022855,0.8688903435380009
Schaefer200Subcortical,original,NMDA,session,True,7,106,-0.26071975536322717,0.0693566027278677,0.7922758788574079,0.9999999885659514
Schaefer200Subcortical,original,NMDA,treat*session,True,7,106,-0.26071975536322717,0.7444022045294965,0.388254333978747,0.9967151567399326
Schaefer200Subcortical,original,GABAa,treat,True,7,106,0.07556740423124894,0.1442706573392017,0.7040717791990199,0.9999992974707541
Schaefer200Subcortical,original,GABAa,session,True,7,106,0.07556740423124894,0.012511416039411711,0.9109388204036578,0.9999999999993996
Schaefer200Subcortical,original,GABAa,treat*session,True,7,106,0.07556740423124894,0.05553435278279263,0.8136986232860944,0.9999999967778123
Schaefer200Subcortical,original,GABAa5,treat,True,7,106,-0.44606803147913315,0.0031139082438344716,0.9554992201601714,0.9999999999999998
Schaefer200Subcortical,original,GABAa5,session,True,7,106,-0.44606803147913315,0.303425855529223,0.5817426454420905,0.9999606382524852
Schaefer200Subcortical,original,GABAa5,treat*session,True,7,106,-0.44606803147913315,1.8460642936138503,0.17424183501253765,0.8922318111264799
Schaefer200Subcortical,original,NET,treat,True,7,106,-0.8726694659255871,1.2875962621735473,0.25649140189474073,0.968211564677238
Schaefer200Subcortical,original,NET,session,True,7,106,-0.8726694659255871,0.27251882892046175,0.6016471036034668,0.999977681110008
Schaefer200Subcortical,original,NET,treat*session,True,7,106,-0.8726694659255871,10.82893546554863,0.0009992607299376159,0.011565919722487883
Schaefer200Subcortical,original,A4B2,treat,True,7,106,-0.2803634542544266,6.854591198559745,0.00884137832366643,0.09817679642523558
Schaefer200Subcortical,original,A4B2,session,True,7,106,-0.2803634542544266,3.0372483894503146,0.08137374263898152,0.6275401119597087
Schaefer200Subcortical,original,A4B2,treat*session,True,7,106,-0.2803634542544266,0.9192087754366051,0.33768280778669657,0.9917224104374597
Schaefer200Subcortical,original,M1,treat,True,7,106,-0.2793824464891533,3.510320471998913,0.06098765740551767,0.5191604996575108
Schaefer200Subcortical,original,M1,session,True,7,106,-0.2793824464891533,0.39830159891104366,0.5279676878641741,0.9998391956367317
Schaefer200Subcortical,original,M1,treat*session,True,7,106,-0.2793824464891533,0.6612589638710299,0.4161158332624081,0.9980903630931521
Schaefer200Subcortical,original,VAChT,treat,True,7,106,-0.6633947144538762,0.20145549409750213,0.6535485692688419,0.999995602296368
Schaefer200Subcortical,original,VAChT,session,True,7,106,-0.6633947144538762,1.9812313283056981,0.15926074898356546,0.8671533635167363
Schaefer200Subcortical,original,VAChT,treat*session,True,7,106,-0.6633947144538762,7.134877192398531,0.0075598820241356895,0.08451550200668101
Schaefer200Subcortical,original,FDOPA,treat,True,7,106,-0.3120095261334419,0.30672764940947256,0.5796952069962431,0.9999583368853538
Schaefer200Subcortical,original,FDOPA,session,True,7,106,-0.3120095261334419,0.053828458327618116,0.8165305510870481,0.9999999973038514
Schaefer200Subcortical,original,FDOPA,treat*session,True,7,106,-0.3120095261334419,1.2165683461456833,0.2700351683039147,0.9743335537073021
Schaefer200Subcortical,original,D1,treat,True,7,106,-0.30901187075325476,0.04357345558615283,0.8346492152962345,0.9999999991959444
Schaefer200Subcortical,original,D1,session,True,7,106,-0.30901187075325476,0.013192325052771358,0.9085577970005116,0.9999999999991839
Schaefer200Subcortical,original,D1,treat*session,True,7,106,-0.30901187075325476,1.1035931733371647,0.2934789031134408,0.9824449185682547
Schaefer200Subcortical,original,D23,treat,True,7,106,-0.6040795161497756,2.311046226975432,0.12845756176723522,0.7980747506259807
Schaefer200Subcortical,original,D23,session,True,7,106,-0.6040795161497756,0.8251463445860728,0.36367977948057584,0.9948054453110282
Schaefer200Subcortical,original,D23,treat*session,True,7,106,-0.6040795161497756,4.484855840510412,0.03419643037930785,0.33294072849480827
Schaefer200Subcortical,original,DAT,treat,True,7,106,-0.6336945340138543,0.3972805561798768,0.5284970432642565,0.9998412815341654
Schaefer200Subcortical,original,DAT,session,True,7,106,-0.6336945340138543,0.06425253922021229,0.799896660741726,0.9999999925985686
Schaefer200Subcortical,original,DAT,treat*session,True,7,106,-0.6336945340138543,6.855128273379756,0.008838721078082078,0.09814866290352287
Schaefer200Subcortical,original,5HT1a,treat,True,7,106,-0.7143479316219118,0.15775357909413606,0.6912332195261537,0.999998848449295
Schaefer200Subcortical,original,5HT1a,session,True,7,106,-0.7143479316219118,2.472732880555745,0.11583636110917706,0.7613025269281029
Schaefer200Subcortical,original,5HT1a,treat*session,True,7,106,-0.7143479316219118,5.123887068191149,0.02359869919071004,0.2426192035393715
Schaefer200Subcortical,original,5HT1b,treat,True,7,106,0.40661301347139595,1.195960991750853,0.27413044287446237,0.975959993075804
Schaefer200Subcortical,original,5HT1b,session,True,7,106,0.40661301347139595,0.3007736925773696,0.583397791125581,0.9999624130770389
Schaefer200Subcortical,original,5HT1b,treat*session,True,7,106,0.40661301347139595,1.5962076535372107,0.2064414705537754,0.9321594492197722
Schaefer200Subcortical,original,5HT2a,treat,True,7,106,-0.18665479843202298,0.000406954551702012,0.9839052749807293,1.0
Schaefer200Subcortical,original,5HT2a,session,True,7,106,-0.18665479843202298,0.6762474357672653,0.41088190882306874,0.9978814026051924
Schaefer200Subcortical,original,5HT2a,treat*session,True,7,106,-0.18665479843202298,0.2918379476367722,0.5890451305461695,0.999967932549359
Schaefer200Subcortical,original,5HT4,treat,True,7,106,-0.44196854930695917,0.7899356948057084,0.3741195706833427,0.9957150044120577
Schaefer200Subcortical,original,5HT4,session,True,7,106,-0.44196854930695917,0.9196216844385644,0.3375743251843003,0.9917066203601432
Schaefer200Subcortical,original,5HT4,treat*session,True,7,106,-0.44196854930695917,1.938611670351254,0.16381935607902554,0.8752974840828205
Schaefer200Subcortical,original,5HT6,treat,True,7,106,-0.3062973474993679,3.505169189369174,0.061177596583214706,0.5202910352449602
Schaefer200Subcortical,original,5HT6,session,True,7,106,-0.3062973474993679,1.0717883220408313,0.3005418553474408,0.9843818426587057
Schaefer200Subcortical,original,5HT6,treat*session,True,7,106,-0.3062973474993679,0.8671866266294537,0.35173534853726107,0.9935504597262765
Schaefer200Subcortical,original,5HTT,treat,True,7,106,-0.7932147551563756,0.25313155874777055,0.6148786314405942,0.9999849350888862
Schaefer200Subcortical,original,5HTT,session,True,7,106,-0.7932147551563756,0.4526717707294792,0.5010688962796697,0.9996935456998577
Schaefer200Subcortical,original,5HTT,treat*session,True,7,106,-0.7932147551563756,12.530677236364612,0.0004003246848722917,0.004648319333504292
Schaefer200Subcortical,original,MOR,treat,True,7,106,-0.40013544624733455,1.6755861467186177,0.19551198368170908,0.9204546050883144
Schaefer200Subcortical,original,MOR,session,True,7,106,-0.40013544624733455,1.1428376296436502,0.28505351964386305,0.9798483693434796
Schaefer200Subcortical,original,MOR,treat*session,True,7,106,-0.40013544624733455,1.598764978650948,0.20607831909636,0.9317973201730406
Schaefer200Subcortical,original,KOR,treat,True,7,106,-0.6448028824530216,0.06758110208768674,0.7948918088056821,0.9999999901336679
Schaefer200Subcortical,original,KOR,session,True,7,106,-0.6448028824530216,8.735673588686094,0.0031204402084031445,0.0357132477408002
Schaefer200Subcortical,original,KOR,treat*session,True,7,106,-0.6448028824530216,4.299132380150744,0.03813182164303007,0.36389223641328095
Schaefer200Subcortical,original,CB1,treat,True,7,106,-0.05073079373703463,0.00184731905846546,0.965717118310578,1.0
Schaefer200Subcortical,original,CB1,session,True,7,106,-0.05073079373703463,0.13925158536263535,0.7090261740953152,0.9999994227777231
Schaefer200Subcortical,original,CB1,treat*session,True,7,106,-0.05073079373703463,0.027207598816988202,0.8689854931678747,0.999999999946417
Schaefer200Subcortical,inverted,CMRglu,treat,True,7,106,-0.9111757523762266,0.006708746959073044,0.9347207149891722,0.9999999999987073
Schaefer200Subcortical,inverted,CMRglu,session,True,7,106,-0.9111757523762266,0.03478719019201159,0.8520422938633296,0.9999999952575037
Schaefer200Subcortical,inverted,CMRglu,treat*session,True,7,106,-0.9111757523762266,11.028206341307813,0.0008973593192834732,0.008964642283535329
Schaefer200Subcortical,inverted,SV2A,treat,True,7,106,-0.6543452797005436,0.5997078173748207,0.4386895287054904,0.9969495452940059
Schaefer200Subcortical,inverted,SV2A,session,True,7,106,-0.6543452797005436,0.4229011281440975,0.5154929761025915,0.999302763045768
Schaefer200Subcortical,inverted,SV2A,treat*session,True,7,106,-0.6543452797005436,6.08962278854328,0.013597811414908383,0.12831714614668022
Schaefer200Subcortical,inverted,HDAC,treat,True,7,106,-0.568322370650814,0.10068789805881995,0.7510056860032291,0.999999122118681
Schaefer200Subcortical,inverted,HDAC,session,True,7,106,-0.568322370650814,0.04891750223072482,0.824957720466752,0.999999974396904
Schaefer200Subcortical,inverted,HDAC,treat*session,True,7,106,-0.568322370650814,6.234191106339728,0.012530681643578892,0.11881176062650078
Schaefer200Subcortical,inverted,VMAT2,treat,True,7,106,-0.3349640017392571,1.007081625347546,0.3156030077972363,0.9777132731386559
Schaefer200Subcortical,inverted,VMAT2,session,True,7,106,-0.3349640017392571,0.26774139691302035,0.604850902037535,0.9999097841319878
Schaefer200Subcortical,inverted,VMAT2,treat*session,True,7,106,-0.3349640017392571,1.4677212047832724,0.225705580681484,0.9231462343935598
Schaefer200Subcortical,inverted,mGluR5,treat,True,7,106,-0.5203555052020372,0.9642842132073183,0.32610982856725357,0.9809168004167481
Schaefer200Subcortical,inverted,mGluR5,session,True,7,106,-0.5203555052020372,1.236844261777528,0.2660801094236896,0.9550862352688974
Schaefer200Subcortical,inverted,mGluR5,treat*session,True,7,106,-0.5203555052020372,3.5959130374235184,0.05792180288077266,0.45036122024092295
Schaefer200Subcortical,inverted,NMDA,treat,True,7,106,-0.5243643903488977,0.4723626605214227,0.4919022375886555,0.9988767313666836
Schaefer200Subcortical,inverted,NMDA,session,True,7,106,-0.5243643903488977,0.6389886123489187,0.4240772727125851,0.9960525512015601
Schaefer200Subcortical,inverted,NMDA,treat*session,True,7,106,-0.5243643903488977,3.3778816385347383,0.06607693248565362,0.49626348337387916
Schaefer200Subcortical,inverted,GABAa,treat,True,7,106,-0.5413399593023581,1.4684458920174872e-05,0.996942489388989,1.0
Schaefer200Subcortical,inverted,GABAa,session,True,7,106,-0.5413399593023581,0.40088517587676903,0.5266324689664482,0.999447852037292
Schaefer200Subcortical,inverted,GABAa,treat*session,True,7,106,-0.5413399593023581,6.616608499194146,0.010103204653118475,0.09684068259853784
Schaefer200Subcortical,inverted,GABAa5,treat,True,7,106,-0.17688004312700628,0.06551123001421745,0.7979881974663092,0.9999998922213338
Schaefer200Subcortical,inverted,GABAa5,session,True,7,106,-0.17688004312700628,2.5156497984035866,0.11272116084061999,0.6986900739579138
Schaefer200Subcortical,inverted,GABAa5,treat*session,True,7,106,-0.17688004312700628,0.31266246856563973,0.5760509653880058,0.9998172979230043
Schaefer200Subcortical,inverted,NET,treat,True,7,106,0.24257169663021977,0.8261221196120729,0.3633962607491763,0.9892180793048776
Schaefer200Subcortical,inverted,NET,session,True,7,106,0.24257169663021977,1.7466811850107757,0.18629449818899002,0.8735451448664141
Schaefer200Subcortical,inverted,NET,treat*session,True,7,106,0.24257169663021977,0.6078615218244403,0.4355941229396628,0.9967765463775922
Schaefer200Subcortical,inverted,A4B2,treat,True,7,106,-0.8875646158110909,1.4979599324116661,0.22098552663956653,0.9183154704793532
Schaefer200Subcortical,inverted,A4B2,session,True,7,106,-0.8875646158110909,1.0819233555240326,0.29826768639731405,0.9713574145682706
Schaefer200Subcortical,inverted,A4B2,treat*session,True,7,106,-0.8875646158110909,10.562571908591297,0.0011540051915150083,0.011515200662106206
Schaefer200Subcortical,inverted,M1,treat,True,7,106,-0.6715846312340114,1.9699759752798722,0.16045041207627414,0.8269619449773625
Schaefer200Subcortical,inverted,M1,session,True,7,106,-0.6715846312340114,0.5439981794760421,0.46078045825405045,0.9979608165170395
Schaefer200Subcortical,inverted,M1,treat*session,True,7,106,-0.6715846312340114,6.22188657370333,0.012618059027822334,0.11959356162813939
Schaefer200Subcortical,inverted,VAChT,treat,True,7,106,0.5124061680665524,0.0006823823635730839,0.9791596711251374,1.0
Schaefer200Subcortical,inverted,VAChT,session,True,7,106,0.5124061680665524,0.05049461370218302,0.8222048334324799,0.9999999700587756
Schaefer200Subcortical,inverted,VAChT,treat*session,True,7,106,0.5124061680665524,3.434473053988401,0.06384895025452869,0.4840788508019549
Schaefer200Subcortical,inverted,FDOPA,treat,True,7,106,-0.21995107284493662,0.6097573604663971,0.43487918283691185,0.9967353546066077
Schaefer200Subcortical,inverted,FDOPA,session,True,7,106,-0.21995107284493662,0.5346668689329548,0.4646513921149661,0.9981029831006087
Schaefer200Subcortical,inverted,FDOPA,treat*session,True,7,106,-0.21995107284493662,0.5294518986346598,0.46683738384014617,0.9981792638975652
Schaefer200Subcortical,inverted,D1,treat,True,7,106,-0.4597391957185299,1.6987269331239332,0.1924545506766453,0.8828258435305234
Schaefer200Subcortical,inverted,D1,session,True,7,106,-0.4597391957185299,0.04578042284403751,0.8305754415077962,0.9999999815416264
Schaefer200Subcortical,inverted,D1,treat*session,True,7,106,-0.4597391957185299,3.086683410379435,0.07893554458268531,0.561662552167863
Schaefer200Subcortical,inverted,D23,treat,True,7,106,-0.12153893797030242,3.997279139068609,0.045573777343401976,0.37366835635718887
Schaefer200Subcortical,inverted,D23,session,True,7,106,-0.12153893797030242,0.001959579849336338,0.9646914629771147,0.9999999999999973
Schaefer200Subcortical,inverted,D23,treat*session,True,7,106,-0.12153893797030242,0.16721810173872179,0.6825960961378891,0.9999899795568976
Schaefer200Subcortical,inverted,DAT,treat,True,7,106,0.08894040923337027,0.015969984228852856,0.8994371462467503,0.9999999999013992
Schaefer200Subcortical,inverted,DAT,session,True,7,106,0.08894040923337027,3.6556876665756572,0.055878083616161575,0.4382832158187455
Schaefer200Subcortical,inverted,DAT,treat*session,True,7,106,0.08894040923337027,0.11210772657171562,0.7377571615666147,0.9999985233888657
Schaefer200Subcortical,inverted,5HT1a,treat,True,7,106,-0.10825450072088173,0.10120201555929205,0.7503919090203144,0.9999991001693449
Schaefer200Subcortical,inverted,5HT1a,session,True,7,106,-0.10825450072088173,2.0189200300955785,0.15534959616688673,0.8161225569232675
Schaefer200Subcortical,inverted,5HT1a,treat*session,True,7,106,-0.10825450072088173,0.10939677180377756,0.740831950294256,0.9999986881390928
Schaefer200Subcortical,inverted,5HT1b,treat,True,7,106,-0.9840688435430346,0.6783072489422163,0.4101702269255846,0.9949851491258854
Schaefer200Subcortical,inverted,5HT1b,session,True,7,106,-0.9840688435430346,0.1623659806234731,0.6869874922305745,0.9999912864276698
Schaefer200Subcortical,inverted,5HT1b,treat*session,True,7,106,-0.9840688435430346,14.866450221477708,0.00011539724213910286,0.0011568971843530784
Schaefer200Subcortical,inverted,5HT2a,treat,True,7,106,-0.7255627968164592,0.7970149184960705,0.3719873610644907,0.9905917741447797
Schaefer200Subcortical,inverted,5HT2a,session,True,7,106,-0.7255627968164592,1.530646061964862,0.21601550825620724,0.9129349812691926
Schaefer200Subcortical,inverted,5HT2a,treat*session,True,7,106,-0.7255627968164592,12.269613355509787,0.00046039364897885755,0.004608422585422711
Schaefer200Subcortical,inverted,5HT4,treat,True,7,106,-0.5496487293523188,4.2415213814148425,0.03944680339752602,0.3321485149164163
Schaefer200Subcortical,inverted,5HT4,session,True,7,106,-0.5496487293523188,1.3544594847340452,0.2445000141139292,0.9399348960556744
Schaefer200Subcortical,inverted,5HT4,treat*session,True,7,106,-0.5496487293523188,4.3470980024253985,0.03707206510904165,0.31540090400478105
Schaefer200Subcortical,inverted,5HT6,treat,True,7,106,-0.8475700713125376,3.174457695317265,0.07479803845688551,0.541506376893713
Schaefer200Subcortical,inverted,5HT6,session,True,7,106,-0.8475700713125376,0.3899628598349428,0.5323189248325999,0.9995108879873593
Schaefer200Subcortical,inverted,5HT6,treat*session,True,7,106,-0.8475700713125376,11.904076717050076,0.0005601122416015412,0.005604057415980024
Schaefer200Subcortical,inverted,5HTT,treat,True,7,106,0.2024545841260893,1.3100313403174497,0.25238898110379976,0.9459376147223915
Schaefer200Subcortical,inverted,5HTT,session,True,7,106,0.2024545841260893,0.8912519198505777,0.34513827488581894,0.9856822171393226
Schaefer200Subcortical,inverted,5HTT,treat*session,True,7,106,0.2024545841260893,0.47329101993865896,0.4914770288501076,0.9988672666901002
Schaefer200Subcortical,inverted,MOR,treat,True,7,106,-0.48999265686120796,3.880110645111057,0.048861337186952514,0.3949750692423305
Schaefer200Subcortical,inverted,MOR,session,True,7,106,-0.48999265686120796,0.00012367925562451469,0.991126814910898,1.0
Schaefer200Subcortical,inverted,MOR,treat*session,True,7,106,-0.48999265686120796,3.101366861719007,0.07822658874139968,0.5582665088849801
Schaefer200Subcortical,inverted,KOR,treat,True,7,106,0.14257567265893378,0.2279571493946851,0.6330427259227035,0.9999570616545679
Schaefer200Subcortical,inverted,KOR,session,True,7,106,0.14257567265893378,1.7675693603239073,0.18368317611120338,0.8694150901120716
Schaefer200Subcortical,inverted,KOR,treat*session,True,7,106,0.14257567265893378,0.18959910254607887,0.6632504905882162,0.9999818607431374
Schaefer200Subcortical,inverted,CB1,treat,True,7,106,-0.07545578954309339,2.387086306453665,0.12234146445890058,0.7299008163914986
Schaefer200Subcortical,inverted,CB1,session,True,7,106,-0.07545578954309339,4.80848236937129,0.02831997539147533,0.2503624471391356
Schaefer200Subcortical,inverted,CB1,treat*session,True,7,106,-0.07545578954309339,0.06407955161169081,0.8001604997748121,0.9999999032980622
