,,,,,,"ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)",CV,CV
Schaefer100,pearson,all,inverted,poly2,Visual,0.6109398252087616,4.603063619780913,111,111,7.97869247328901e-15,[0.45 0.73],0.7584886978997988,4.603063619780913,111,111,7.97869247328901e-15,[0.62 0.84],0.6430524199405392,4.603063619780913,111,111,7.97869247328901e-15,[0.52 0.74],0.7827533828334104,4.603063619780913,111,111,7.97869247328901e-15,[0.68 0.85],0.16665716143235548,0.001
Schaefer200,pearson,all,original,auc,Auditory,0.6255315578978486,4.317640244503751,111,111,7.798770471531075e-14,[0.5  0.73],0.7696332376429423,4.317640244503751,111,111,7.798770471531075e-14,[0.67 0.84],0.6238933233463515,4.317640244503751,111,111,7.798770471531075e-14,[0.5  0.73],0.7683920050372479,4.317640244503751,111,111,7.798770471531075e-14,[0.66 0.84],0.14030746570170674,0.001
Schaefer200,pearson,all,original,auc,Cingulo-Opercular,0.5543793164405083,3.5201464714026844,111,111,7.069257977513867e-11,[0.41 0.67],0.7133127809626594,3.5201464714026844,111,111,7.069257977513867e-11,[0.58 0.8 ],0.5575364620033291,3.5201464714026844,111,111,7.069257977513867e-11,[0.42 0.67],0.7159209117791265,3.5201464714026844,111,111,7.069257977513867e-11,[0.59 0.8 ],0.11489676168703225,0.001
Schaefer200,pearson,all,original,auc,Dorsal Attention,0.4653375053410935,2.8128036187869894,111,111,5.143972424624211e-08,[0.31 0.6 ],0.6351267249285,2.8128036187869894,111,111,5.143972424624211e-08,[0.47 0.75],0.47545160990056895,2.8128036187869894,111,111,5.143972424624211e-08,[0.32 0.61],0.6444828237133575,2.8128036187869894,111,111,5.143972424624211e-08,[0.48 0.76],0.12924950019384937,0.001
Schaefer200,pearson,all,original,auc,Default Mode,0.555226383920519,3.7066668093079644,111,111,1.3545933486660609e-11,[0.4  0.68],0.7140135862675723,3.7066668093079644,111,111,1.3545933486660609e-11,[0.57 0.81],0.5750708344077438,3.7066668093079644,111,111,1.3545933486660609e-11,[0.44 0.69],0.7302158377200619,3.7066668093079644,111,111,1.3545933486660609e-11,[0.61 0.81],0.1335986207401898,0.001
Schaefer200,pearson,all,original,auc,Frontoparietal,0.4049796662581654,2.354714395853647,111,111,4.595315166711251e-06,[0.24 0.55],0.576491853916625,2.354714395853647,111,111,4.595315166711251e-06,[0.38 0.71],0.4038240624978521,2.354714395853647,111,111,4.595315166711251e-06,[0.24 0.55],0.5753200465581418,2.354714395853647,111,111,4.595315166711251e-06,[0.38 0.71],0.16357370862294693,0.001
Schaefer200,pearson,all,original,auc,Medial Parietal,0.606068207766869,4.0542351700275825,111,111,6.872234652742222e-13,[0.47 0.71],0.7547228752003834,4.0542351700275825,111,111,6.872234652742222e-13,[0.64 0.83],0.604292255362331,4.0542351700275825,111,111,6.872234652742222e-13,[0.47 0.71],0.7533443527418276,4.0542351700275825,111,111,6.872234652742222e-13,[0.64 0.83],0.2104666755221812,0.001
Schaefer200,pearson,all,original,auc,Occipital Parietal,0.5267945103250994,3.29397383286453,111,111,5.505506400528266e-10,[0.38 0.65],0.6900660262564468,3.29397383286453,111,111,5.505506400528266e-10,[0.55 0.79],0.5342309762829199,3.29397383286453,111,111,5.505506400528266e-10,[0.39 0.65],0.6964153175648111,3.29397383286453,111,111,5.505506400528266e-10,[0.56 0.79],0.18912993807773557,0.001
Schaefer200,pearson,all,original,auc,Dorsal Somatomotor,0.6158515635494837,4.236011587261218,111,111,1.5192559346884146e-13,[0.49 0.72],0.7622625461916372,4.236011587261218,111,111,1.5192559346884146e-13,[0.66 0.84],0.6180298750931273,4.236011587261218,111,111,1.5192559346884146e-13,[0.49 0.72],0.7639288799380864,4.236011587261218,111,111,1.5192559346884146e-13,[0.66 0.84],0.1561702926723099,0.001
Schaefer200,pearson,all,original,auc,Lateral Somatomotor,0.6124348185406103,4.175735835005541,111,111,2.4966374174521753e-13,[0.48 0.72],0.7596397838827563,4.175735835005541,111,111,2.4966374174521753e-13,[0.65 0.83],0.6135815150237746,4.175735835005541,111,111,2.4966374174521753e-13,[0.48 0.72],0.7605212495443516,4.175735835005541,111,111,2.4966374174521753e-13,[0.65 0.84],0.14568957959654744,0.001
Schaefer200,pearson,all,original,auc,Salience,0.6769000226903271,5.153905992851142,111,111,1.217995585177888e-16,[0.56 0.77],0.8073230526937981,5.153905992851142,111,111,1.217995585177888e-16,[0.72 0.87],0.6750031602167216,5.153905992851142,111,111,1.217995585177888e-16,[0.56 0.76],0.8059724020214813,5.153905992851142,111,111,1.217995585177888e-16,[0.72 0.87],0.19987556156530478,0.001
Schaefer200,pearson,all,original,auc,Ventral Attention,0.5984830804425115,3.9661169780962555,111,111,1.445958568449883e-12,[0.47 0.71],0.7488137819723837,3.9661169780962555,111,111,1.445958568449883e-12,[0.63 0.83],0.597270863972541,3.9661169780962555,111,111,1.445958568449883e-12,[0.46 0.7 ],0.7478642194562798,3.9661169780962555,111,111,1.445958568449883e-12,[0.63 0.83],0.2292051761687912,0.001
Schaefer200,pearson,all,original,auc,Visual,0.5694011453870316,3.665467656441222,111,111,1.9450618065561566e-11,[0.43 0.68],0.7256285584608911,3.665467656441222,111,111,1.9450618065561566e-11,[0.6  0.81],0.5713184299458669,3.665467656441222,111,111,1.9450618065561566e-11,[0.43 0.68],0.7271835155214837,3.665467656441222,111,111,1.9450618065561566e-11,[0.6  0.81],0.11900070507460754,0.001
Schaefer200,pearson,all,inverted,auc,Auditory,0.5958372243901229,3.9472487237043055,111,111,1.6974058265485027e-12,[0.46 0.7 ],0.7467393482036773,3.9472487237043055,111,111,1.6974058265485027e-12,[0.63 0.83],0.5957349000026668,3.9472487237043055,111,111,1.6974058265485027e-12,[0.46 0.7 ],0.7466589845238971,3.9472487237043055,111,111,1.6974058265485027e-12,[0.63 0.83],0.15183730175274246,0.001
Schaefer200,pearson,all,inverted,auc,Cingulo-Opercular,0.6086130305648461,4.337214845497339,111,111,6.652888783416933e-14,[0.47 0.72],0.7566929012767459,4.337214845497339,111,111,6.652888783416933e-14,[0.64 0.84],0.6252727203426578,4.337214845497339,111,111,6.652888783416933e-14,[0.5  0.73],0.7694372919897787,4.337214845497339,111,111,6.652888783416933e-14,[0.66 0.84],0.12912060362478256,0.001
Schaefer200,pearson,all,inverted,auc,Dorsal Attention,0.4866630867855148,3.0543896146360097,111,111,5.1276657220016335e-09,[0.33 0.62],0.6547052807207112,3.0543896146360097,111,111,5.1276657220016335e-09,[0.49 0.76],0.506707497281424,3.0543896146360097,111,111,5.1276657220016335e-09,[0.36 0.63],0.6726023441121575,3.0543896146360097,111,111,5.1276657220016335e-09,[0.52 0.77],0.1466702180621929,0.001
Schaefer200,pearson,all,inverted,auc,Default Mode,0.4938191865285416,3.0491582998346605,111,111,5.387104502087453e-09,[0.34 0.62],0.6611498780868101,3.0491582998346605,111,111,5.387104502087453e-09,[0.51 0.77],0.5060701874555841,3.0491582998346605,111,111,5.387104502087453e-09,[0.35 0.63],0.672040641493023,3.0491582998346605,111,111,5.387104502087453e-09,[0.52 0.77],0.13409294594249074,0.001
Schaefer200,pearson,all,inverted,auc,Frontoparietal,0.6366197439810616,4.51676159253713,111,111,1.5763557760142778e-14,[0.51 0.73],0.7779690381010438,4.51676159253713,111,111,1.5763557760142778e-14,[0.68 0.85],0.6374684737681023,4.51676159253713,111,111,1.5763557760142778e-14,[0.51 0.74],0.7786024390456514,4.51676159253713,111,111,1.5763557760142778e-14,[0.68 0.85],0.1714717079498025,0.001
Schaefer200,pearson,all,inverted,auc,Medial Parietal,0.6055018763769298,4.122566038946345,111,111,3.8813414176525585e-13,[0.47 0.71],0.7542836109831788,4.122566038946345,111,111,3.8813414176525585e-13,[0.64 0.83],0.6095706751666635,4.122566038946345,111,111,3.8813414176525585e-13,[0.48 0.71],0.7574326304168598,4.122566038946345,111,111,3.8813414176525585e-13,[0.65 0.83],0.19301427975815966,0.001
Schaefer200,pearson,all,inverted,auc,Occipital Parietal,0.49824509588744176,3.0295298555663206,111,111,6.48464154036988e-09,[0.35 0.62],0.6651049247617539,3.0295298555663206,111,111,6.48464154036988e-09,[0.51 0.77],0.5036641812599463,3.0295298555663206,111,111,6.48464154036988e-09,[0.35 0.63],0.6699157797825807,3.0295298555663206,111,111,6.48464154036988e-09,[0.52 0.77],0.14742087635754028,0.001
Schaefer200,pearson,all,inverted,auc,Dorsal Somatomotor,0.6194331567306652,4.241999990991284,111,111,1.446391979436605e-13,[0.49 0.72],0.7649999682372636,4.241999990991284,111,111,1.446391979436605e-13,[0.66 0.84],0.6184662336060418,4.241999990991284,111,111,1.446391979436605e-13,[0.49 0.72],0.764262139999129,4.241999990991284,111,111,1.446391979436605e-13,[0.66 0.84],0.14395055980043484,0.001
Schaefer200,pearson,all,inverted,auc,Lateral Somatomotor,0.5971067279370131,4.007130426116485,111,111,1.0217811870163798e-12,[0.46 0.7 ],0.747735536382465,4.007130426116485,111,111,1.0217811870163798e-12,[0.63 0.83],0.6005696217601438,4.007130426116485,111,111,1.0217811870163798e-12,[0.47 0.71],0.7504448586243919,4.007130426116485,111,111,1.0217811870163798e-12,[0.64 0.83],0.14303598461691064,0.001
Schaefer200,pearson,all,inverted,auc,Salience,0.5624123004002866,3.719684948022747,111,111,1.2087110437235876e-11,[0.42 0.68],0.7199281524552742,3.719684948022747,111,111,1.2087110437235876e-11,[0.59 0.81],0.5762429013746194,3.719684948022747,111,111,1.2087110437235876e-11,[0.44 0.69],0.7311600272674802,3.719684948022747,111,111,1.2087110437235876e-11,[0.61 0.82],0.18480956429484482,0.001
Schaefer200,pearson,all,inverted,auc,Ventral Attention,0.48652509146871814,3.14037249240416,111,111,2.2869416633103825e-09,[0.31 0.63],0.6545803959326663,3.14037249240416,111,111,2.2869416633103825e-09,[0.48 0.77],0.5169516743555905,3.14037249240416,111,111,2.2869416633103825e-09,[0.37 0.64],0.6815664376061215,3.14037249240416,111,111,2.2869416633103825e-09,[0.54 0.78],0.15305710542551312,0.001
Schaefer200,pearson,all,inverted,auc,Visual,0.6211782322350945,4.2907000322430235,111,111,9.711446014408082e-14,[0.49 0.72],0.7663293521757756,4.2907000322430235,111,111,9.711446014408082e-14,[0.66 0.84],0.6219781904452277,4.2907000322430235,111,111,9.711446014408082e-14,[0.49 0.72],0.766937797449048,4.2907000322430235,111,111,9.711446014408082e-14,[0.66 0.84],0.1431612956738884,0.001
Schaefer200,pearson,all,original,poly2,Auditory,0.5949451918358667,4.022352342924903,111,111,8.986342599192503e-13,[0.46 0.7 ],0.7460384154656162,4.022352342924903,111,111,8.986342599192503e-13,[0.63 0.83],0.6017802289762798,4.022352342924903,111,111,8.986342599192503e-13,[0.47 0.71],0.7513892581392217,4.022352342924903,111,111,8.986342599192503e-13,[0.64 0.83],0.2742587442728,0.001
Schaefer200,pearson,all,original,poly2,Cingulo-Opercular,0.6421886170298418,4.592705553155599,111,111,8.654859873217005e-15,[0.52 0.74],0.7821131024417178,4.592705553155599,111,111,8.654859873217005e-15,[0.68 0.85],0.6423913290283036,4.592705553155599,111,111,8.654859873217005e-15,[0.52 0.74],0.7822634200198376,4.592705553155599,111,111,8.654859873217005e-15,[0.68 0.85],0.18401546954724812,0.001
Schaefer200,pearson,all,original,poly2,Dorsal Attention,0.48897243313897437,2.9107835765461227,111,111,2.006399351117395e-08,[0.33 0.62],0.6567917877541198,2.9107835765461227,111,111,2.006399351117395e-08,[0.5  0.76],0.48859353608968176,2.9107835765461227,111,111,2.006399351117395e-08,[0.33 0.62],0.6564498961525062,2.9107835765461227,111,111,2.006399351117395e-08,[0.5  0.76],0.20822269090942755,0.001
Schaefer200,pearson,all,original,poly2,Default Mode,0.6617202278335172,5.292045484733012,111,111,4.4527513985161695e-17,[0.53 0.76],0.7964279627217885,5.292045484733012,111,111,4.4527513985161695e-17,[0.69 0.86],0.6821383435875041,5.292045484733012,111,111,4.4527513985161695e-17,[0.57 0.77],0.8110371494566905,5.292045484733012,111,111,4.4527513985161695e-17,[0.73 0.87],0.1276451979933059,0.001
Schaefer200,pearson,all,original,poly2,Frontoparietal,0.5503889512427792,3.4271256674878456,111,111,1.6337638505327546e-10,[0.41 0.67],0.71000112688057,3.4271256674878456,111,111,1.6337638505327546e-10,[0.58 0.8 ],0.5482396140936989,3.4271256674878456,111,111,1.6337638505327546e-10,[0.4  0.67],0.7082102913567739,3.4271256674878456,111,111,1.6337638505327546e-10,[0.58 0.8 ],0.13079761934285558,0.001
Schaefer200,pearson,all,original,poly2,Medial Parietal,0.5803531261538806,3.9955593155805382,111,111,1.1267450075728138e-12,[0.43 0.7 ],0.7344600602857555,3.9955593155805382,111,111,1.1267450075728138e-12,[0.6  0.82],0.5996444294511237,3.9955593155805382,111,111,1.1267450075728138e-12,[0.47 0.71],0.7497221487613671,3.9955593155805382,111,111,1.1267450075728138e-12,[0.64 0.83],0.15255537362850888,0.001
Schaefer200,pearson,all,original,poly2,Occipital Parietal,0.49782742789955076,2.9662853698241607,111,111,1.1815147612022221e-08,[0.34 0.63],0.664732690330914,2.9662853698241607,111,111,1.1815147612022221e-08,[0.51 0.77],0.49574984815359685,2.9662853698241607,111,111,1.1815147612022221e-08,[0.34 0.62],0.6628780190291403,2.9662853698241607,111,111,1.1815147612022221e-08,[0.51 0.77],0.14454524432567248,0.001
Schaefer200,pearson,all,original,poly2,Dorsal Somatomotor,0.6429989181704926,4.582992270994326,111,111,9.341784548430446e-15,[0.52 0.74],0.782713745041881,4.582992270994326,111,111,9.341784548430446e-15,[0.68 0.85],0.6417691619616371,4.582992270994326,111,111,9.341784548430446e-15,[0.52 0.74],0.7818019449151198,4.582992270994326,111,111,9.341784548430446e-15,[0.68 0.85],0.3231348238840195,0.001
Schaefer200,pearson,all,original,poly2,Lateral Somatomotor,0.5877045107362076,3.8606369847658333,111,111,3.560261592388284e-12,[0.45 0.7 ],0.7403197594540977,3.8606369847658333,111,111,3.560261592388284e-12,[0.62 0.82],0.588531296151434,3.8606369847658333,111,111,3.560261592388284e-12,[0.45 0.7 ],0.7409753872363487,3.8606369847658333,111,111,3.560261592388284e-12,[0.62 0.82],0.2805508776096546,0.001
Schaefer200,pearson,all,original,poly2,Salience,0.5668730968973755,3.6143039071186394,111,111,3.0559397864354604e-11,[0.43 0.68],0.7235724424905403,3.6143039071186394,111,111,3.0559397864354604e-11,[0.6  0.81],0.5665651764040651,3.6143039071186394,111,111,3.0559397864354604e-11,[0.43 0.68],0.7233215507886799,3.6143039071186394,111,111,3.0559397864354604e-11,[0.6  0.81],0.2364330083183554,0.001
Schaefer200,pearson,all,original,poly2,Ventral Attention,0.6238872201915642,4.306252086834159,111,111,8.5556877872684e-14,[0.5  0.73],0.7683873762094962,4.306252086834159,111,111,8.5556877872684e-14,[0.66 0.84],0.6230861317421409,4.306252086834159,111,111,8.5556877872684e-14,[0.5  0.72],0.7677795029563229,4.306252086834159,111,111,8.5556877872684e-14,[0.66 0.84],0.1568112119046706,0.001
Schaefer200,pearson,all,original,poly2,Visual,0.6089888465402844,4.164080643765243,111,111,2.749501881366054e-13,[0.48 0.71],0.7569833039548508,4.164080643765243,111,111,2.749501881366054e-13,[0.65 0.83],0.6127093788872832,4.164080643765243,111,111,2.749501881366054e-13,[0.48 0.72],0.7598509525752651,4.164080643765243,111,111,2.749501881366054e-13,[0.65 0.83],0.16591217187610127,0.001
Schaefer200,pearson,all,inverted,poly2,Auditory,0.5192101406681572,3.2278065964078615,111,111,1.013767711601093e-09,[0.37 0.64],0.683526428331772,3.2278065964078615,111,111,1.013767711601093e-09,[0.54 0.78],0.5269414637605959,3.2278065964078615,111,111,1.013767711601093e-09,[0.38 0.65],0.6901920948073924,3.2278065964078615,111,111,1.013767711601093e-09,[0.55 0.79],0.12168449527189197,0.001
Schaefer200,pearson,all,inverted,poly2,Cingulo-Opercular,0.6623937587407845,5.0601696679060275,111,111,2.4338401586748025e-16,[0.54 0.76],0.7969155986756455,5.0601696679060275,111,111,2.4338401586748025e-16,[0.7  0.86],0.669976236706412,5.0601696679060275,111,111,2.4338401586748025e-16,[0.55 0.76],0.8023781680004783,5.0601696679060275,111,111,2.4338401586748025e-16,[0.71 0.86],0.11129832599136966,0.001
Schaefer200,pearson,all,inverted,poly2,Dorsal Attention,0.6082261496216793,4.523470910920873,111,111,1.4946927376611173e-14,[0.45 0.73],0.7563938066356639,4.523470910920873,111,111,1.4946927376611173e-14,[0.62 0.84],0.6379088380739638,4.523470910920873,111,111,1.4946927376611173e-14,[0.51 0.74],0.7789308211122279,4.523470910920873,111,111,1.4946927376611173e-14,[0.68 0.85],0.13793085621345028,0.001
Schaefer200,pearson,all,inverted,poly2,Default Mode,0.6201601786222901,4.2649098158797,111,111,1.1988693873587226e-13,[0.49 0.72],0.7655541554535008,4.2649098158797,111,111,1.1988693873587226e-13,[0.66 0.84],0.6201264466168591,4.2649098158797,111,111,1.1988693873587226e-13,[0.49 0.72],0.7655284535497886,4.2649098158797,111,111,1.1988693873587226e-13,[0.66 0.84],1.0364722242194,0.391
Schaefer200,pearson,all,inverted,poly2,Frontoparietal,0.668534652232751,5.0561983837894555,111,111,2.5067077303984093e-16,[0.55 0.76],0.8013434438873066,5.0561983837894555,111,111,2.5067077303984093e-16,[0.71 0.86],0.6697598273277551,5.0561983837894555,111,111,2.5067077303984093e-16,[0.55 0.76],0.802222950110883,5.0561983837894555,111,111,2.5067077303984093e-16,[0.71 0.86],0.2971415354209648,0.001
Schaefer200,pearson,all,inverted,poly2,Medial Parietal,0.5596653391210887,3.746276092475646,111,111,9.582564213874956e-12,[0.41 0.68],0.7176736253387209,3.746276092475646,111,111,9.582564213874956e-12,[0.58 0.81],0.5786170123624635,3.746276092475646,111,111,9.582564213874956e-12,[0.44 0.69],0.7330682589015558,3.746276092475646,111,111,9.582564213874956e-12,[0.61 0.82],0.36367973196457914,0.001
Schaefer200,pearson,all,inverted,poly2,Occipital Parietal,0.6200527602238949,4.44191464682517,111,111,2.861995206770843e-14,[0.49 0.72],0.7654723049120971,4.44191464682517,111,111,2.861995206770843e-14,[0.66 0.84],0.6324822916568884,4.44191464682517,111,111,2.861995206770843e-14,[0.51 0.73],0.7748718560554189,4.44191464682517,111,111,2.861995206770843e-14,[0.67 0.85],23.64749441749609,0.73
Schaefer200,pearson,all,inverted,poly2,Dorsal Somatomotor,0.5663283131688854,3.600035154696075,111,111,3.468001098535312e-11,[0.43 0.68],0.7231284889732087,3.600035154696075,111,111,3.468001098535312e-11,[0.6  0.81],0.5652207140290562,3.600035154696075,111,111,3.468001098535312e-11,[0.42 0.68],0.7222249347494434,3.600035154696075,111,111,3.468001098535312e-11,[0.6  0.81],0.11641890021990174,0.001
Schaefer200,pearson,all,inverted,poly2,Lateral Somatomotor,0.44172411805818945,2.5926625020563785,111,111,4.3858795557066595e-07,[0.28 0.58],0.6127720449778327,2.5926625020563785,111,111,4.3858795557066595e-07,[0.44 0.73],0.4433098018933773,2.5926625020563785,111,111,4.3858795557066595e-07,[0.28 0.58],0.6142961148214059,2.5926625020563785,111,111,4.3858795557066595e-07,[0.44 0.73],0.12924950432802806,0.001
Schaefer200,pearson,all,inverted,poly2,Salience,0.5399348707687044,3.342927048342521,111,111,3.5147377217709007e-10,[0.39 0.66],0.701243774678834,3.342927048342521,111,111,3.5147377217709007e-10,[0.57 0.79],0.539481097025726,3.342927048342521,111,111,3.5147377217709007e-10,[0.39 0.66],0.7008609564196693,3.342927048342521,111,111,3.5147377217709007e-10,[0.57 0.79],0.4322496940593312,0.001
Schaefer200,pearson,all,inverted,poly2,Ventral Attention,0.3711652152919225,2.1707875416332776,111,111,2.8532211835552887e-05,[0.2  0.52],0.5413865683763003,2.1707875416332776,111,111,2.8532211835552887e-05,[0.33 0.68],0.3692418764299178,2.1707875416332776,111,111,2.8532211835552887e-05,[0.2  0.52],0.5393376915883668,2.1707875416332776,111,111,2.8532211835552887e-05,[0.33 0.68],0.5812234017834809,0.265
